sale_id;client_id;product_id;product_qty;sale_date;sale_total_BRL
2854;20;109;11;2023-02-17;6850.0
3636;21;46;6;2023-02-17;29903.0
3882;24;129;15;2023-02-17;48993.0
4494;26;108;15;2023-02-17;50183.0
5431;24;149;13;2023-02-17;15127.0
7213;13;53;14;2023-02-17;751450.0
8593;10;107;8;2023-02-17;11501.65
9691;42;51;15;2023-02-17;962385.0
443;15;91;5;2023-02-18;674430.0
556;38;40;9;2023-02-18;127656.0
1062;30;58;8;2023-02-18;827067.15
1362;5;55;7;2023-02-18;769910.0
1859;32;139;7;2023-02-18;9475.3
2342;34;30;10;2023-02-18;322479.0
3558;6;9;3;2023-02-18;119116.0
3689;6;135;8;2023-02-18;12498.2
4099;9;98;5;2023-02-18;396806.0
4482;1;81;9;2023-02-18;1099336.0
4806;16;103;7;2023-02-18;12524.0
5077;30;102;3;2023-02-18;2496.0
7843;32;93;3;2023-02-18;301431.0
7963;43;82;13;2023-02-18;671243.0
8550;19;1;5;2023-02-18;157332.35
9261;34;39;6;2023-02-18;177797.0
1386;30;114;13;2023-02-19;9871.45
2161;37;13;6;2023-02-19;44158.85
3060;5;60;8;2023-02-19;826508.55
3156;39;52;13;2023-02-19;178153.0
4550;37;7;9;2023-02-19;166885.55
5463;18;141;11;2023-02-19;52600.0
7316;49;139;12;2023-02-19;17099.0
8873;8;150;10;2023-02-19;16457.0
8984;4;37;9;2023-02-19;51878.55
9090;20;55;6;2023-02-19;626926.85
9430;18;73;6;2023-02-19;816012.0
372;42;77;7;2023-02-20;312933.0
495;2;43;8;2023-02-20;280775.0
1212;8;124;7;2023-02-20;26390.0
2503;18;91;6;2023-02-20;809316.0
3289;40;87;13;2023-02-20;869179.0
4177;40;82;8;2023-02-20;413072.0
7916;15;56;12;2023-02-20;490071.75
9853;36;88;10;2023-02-20;459196.75
9994;43;39;10;2023-02-20;296328.0
278;21;129;1;2023-02-21;3102.7
387;5;115;12;2023-02-21;9967.0
504;7;102;8;2023-02-21;6323.2
709;24;94;8;2023-02-21;309706.65
827;47;91;5;2023-02-21;640708.5
1311;12;4;7;2023-02-21;23673.0
1836;46;86;5;2023-02-21;444235.2
2999;14;119;13;2023-02-21;42326.0
3556;37;43;12;2023-02-21;400103.9
3876;6;97;13;2023-02-21;1759356.0
4328;10;106;4;2023-02-21;16662.05
5144;11;146;7;2023-02-21;3472.0
5861;45;131;14;2023-02-21;12815.5
6766;38;135;10;2023-02-21;15622.75
7023;20;127;2;2023-02-21;3099.0
7350;19;129;14;2023-02-21;45727.0
8833;27;107;15;2023-02-21;21565.95
420;38;12;5;2023-02-22;12949.45
3177;24;7;10;2023-02-22;185428.6
3211;4;22;8;2023-02-22;315623.0
4181;15;115;6;2023-02-22;4734.8
5352;25;135;14;2023-02-22;23023.0
5601;12;98;14;2023-02-22;1055503.2
5629;5;9;10;2023-02-22;397055.0
7973;24;76;9;2023-02-22;1333784.0
9662;18;23;3;2023-02-22;33536.0
212;5;9;4;2023-02-23;150880.9
243;40;98;14;2023-02-23;1055503.2
1471;46;68;9;2023-02-23;571970.3
2072;21;145;2;2023-02-23;8265.0
2464;42;99;6;2023-02-23;611420.0
2620;38;16;3;2023-02-23;90018.0
3471;36;91;13;2023-02-23;1753518.0
5347;25;53;15;2023-02-23;764868.75
5718;13;47;14;2023-02-23;81434.95
5834;45;72;10;2023-02-23;996646.0
7096;16;108;14;2023-02-23;44496.1
8921;13;118;9;2023-02-23;36894.2
737;22;106;5;2023-02-24;20827.8
996;31;4;12;2023-02-24;38553.85
2132;47;18;8;2023-02-24;212580.0
2155;19;83;2;2023-02-24;256127.6
2417;24;110;7;2023-02-24;17469.0
3463;41;79;5;2023-02-24;314197.3
4244;13;102;7;2023-02-24;5824.0
4353;21;128;2;2023-02-24;9301.0
5509;12;126;6;2023-02-24;15258.9
6059;30;82;7;2023-02-24;343366.1
7011;22;64;7;2023-02-24;780539.0
7557;18;119;4;2023-02-24;13023.0
7773;29;102;12;2023-02-24;9484.8
8181;9;42;3;2023-02-24;17979.0
669;25;110;4;2023-02-25;9982.0
758;38;96;7;2023-02-25;469628.7
2182;15;52;6;2023-02-25;82225.0
2471;9;81;13;2023-02-25;1587930.0
2636;15;78;5;2023-02-25;578367.6
2790;2;135;1;2023-02-25;1645.0
3208;2;110;14;2023-02-25;33190.15
3416;15;6;10;2023-02-25;112291.9
4872;24;108;11;2023-02-25;34960.95
4982;26;124;11;2023-02-25;39395.55
5540;45;11;12;2023-02-25;434783.0
5638;46;66;4;2023-02-25;50287.0
6511;37;127;6;2023-02-25;9296.0
6669;4;37;12;2023-02-25;69172.35
6822;15;30;9;2023-02-25;275719.45
6907;45;116;15;2023-02-25;38633.0
7898;29;71;6;2023-02-25;741991.8
8670;23;99;5;2023-02-25;536333.0
8767;31;41;1;2023-02-25;10600.0
262;1;65;15;2023-02-26;383366.0
840;12;143;2;2023-02-26;8873.0
1617;26;146;9;2023-02-26;4464.0
2166;40;32;10;2023-02-26;125025.0
5652;38;115;15;2023-02-26;11836.05
5758;40;105;15;2023-02-26;4643.0
5782;31;109;13;2023-02-26;7690.25
5934;22;11;11;2023-02-26;378623.45
6205;41;81;11;2023-02-26;1276451.35
7876;26;41;10;2023-02-26;106000.0
9038;42;55;3;2023-02-26;329962.0
9925;36;116;12;2023-02-26;29360.7
395;3;29;11;2023-02-27;381533.3
537;9;63;2;2023-02-27;265919.25
1013;33;148;10;2023-02-27;47856.0
4579;18;140;13;2023-02-27;40750.0
6300;3;29;15;2023-02-27;520272.25
6597;8;29;5;2023-02-27;173424.4
8813;7;131;11;2023-02-27;10599.0
9157;9;80;3;2023-02-27;368288.4
9226;7;67;5;2023-02-27;428945.0
9526;37;54;15;2023-02-27;1731870.9
9608;17;47;15;2023-02-27;87251.8
486;48;17;8;2023-02-28;106694.5
2482;8;98;9;2023-02-28;714250.0
2702;2;86;14;2023-02-28;1309324.0
2841;48;111;14;2023-02-28;56993.35
3753;15;58;10;2023-02-28;1033833.7
4568;18;21;12;2023-02-28;104815.0
4988;45;134;8;2023-02-28;37741.0
5089;30;82;2;2023-02-28;98104.6
5695;1;91;7;2023-02-28;944202.0
6095;6;100;11;2023-02-28;1093072.85
6942;34;94;11;2023-02-28;448259.0
7157;4;131;2;2023-02-28;1830.65
7360;5;79;7;2023-02-28;463028.0
7819;26;23;5;2023-02-28;53098.35
8235;5;114;2;2023-02-28;1599.0
1145;16;127;6;2023-03-01;8831.2
1727;40;72;14;2023-03-01;1395305.0
1832;5;56;1;2023-03-01;42989.0
4071;28;84;13;2023-03-01;564510.0
5215;21;65;4;2023-03-01;102231.0
7564;45;94;14;2023-03-01;570512.0
8233;49;99;1;2023-03-01;101903.65
8897;37;5;12;2023-03-01;284028.0
9894;1;26;15;2023-03-01;259248.0
136;16;70;10;2023-03-02;343554.0
526;8;12;7;2023-03-02;18128.85
728;32;115;14;2023-03-02;11628.0
782;6;113;13;2023-03-02;57134.0
1110;29;68;13;2023-03-02;869662.0
1406;7;100;2;2023-03-02;198740.0
2696;13;75;5;2023-03-02;155649.9
2860;1;37;11;2023-03-02;63407.75
3885;31;106;8;2023-03-02;33325.05
3978;41;76;13;2023-03-02;1830248.15
4033;26;104;5;2023-03-02;17636.75
5216;40;95;1;2023-03-02;66317.6
5947;40;56;12;2023-03-02;515865.0
6266;8;94;4;2023-03-02;154852.85
6794;12;116;5;2023-03-02;12878.0
8093;13;73;10;2023-03-02;1360019.05
8525;36;15;8;2023-03-02;223198.0
8961;8;21;7;2023-03-02;58084.9
9798;49;88;10;2023-03-02;459196.75
1237;45;124;10;2023-03-03;37699.0
1585;15;42;15;2023-03-03;85398.35
1696;25;90;8;2023-03-03;601140.05
1707;21;127;4;2023-03-03;5887.15
2005;7;122;5;2023-03-03;6612.0
2722;39;71;10;2023-03-03;1236653.95
2935;34;85;4;2023-03-03;154315.0
4728;33;110;8;2023-03-03;19964.0
6016;18;117;13;2023-03-03;53339.0
7072;13;142;6;2023-03-03;4958.0
7235;5;122;1;2023-03-03;1322.0
7791;35;140;13;2023-03-03;38712.5
8809;11;35;12;2023-03-03;132066.0
9315;18;71;6;2023-03-03;741991.8
9444;8;103;13;2023-03-03;22096.05
9591;44;130;15;2023-03-03;59052.95
883;11;9;13;2023-03-04;516172.0
896;5;48;3;2023-03-04;44209.0
2043;37;51;11;2023-03-04;670461.55
2922;41;94;13;2023-03-04;503272.95
4415;49;56;6;2023-03-04;245036.35
4888;19;110;8;2023-03-04;18965.8
6953;10;127;5;2023-03-04;7747.0
7031;25;35;8;2023-03-04;83641.8
8145;41;27;12;2023-03-04;198137.0
8435;29;71;14;2023-03-04;1822437.0
476;3;86;11;2023-03-05;977316.3
930;35;108;10;2023-03-05;31783.2
1785;24;103;5;2023-03-05;8498.7
2586;46;24;12;2023-03-05;278786.0
2591;26;74;8;2023-03-05;657844.6
2898;45;111;4;2023-03-05;17141.0
4074;12;93;4;2023-03-05;401908.0
4554;28;59;7;2023-03-05;579654.85
5302;13;134;5;2023-03-05;23588.0
7469;32;117;3;2023-03-05;11693.55
7649;49;18;5;2023-03-05;132862.0
8840;43;73;12;2023-03-05;1717919.0
9227;9;88;4;2023-03-05;183678.7
117;27;18;3;2023-03-06;75731.15
479;2;60;6;2023-03-06;652507.0
584;6;49;2;2023-03-06;25201.6
725;33;130;1;2023-03-06;4144.0
1929;27;59;4;2023-03-06;331231.75
2227;36;112;3;2023-03-06;6543.0
3113;2;105;4;2023-03-06;1176.1
5772;10;73;14;2023-03-06;1904027.05
8105;28;115;11;2023-03-06;8679.2
8317;10;96;15;2023-03-06;1059313.0
9197;48;35;9;2023-03-06;94097.5
9479;14;114;2;2023-03-06;1519.05
9587;2;58;5;2023-03-06;544123.0
9642;31;122;10;2023-03-06;13225.0
2456;34;31;1;2023-03-07;7868.85
2609;47;16;12;2023-03-07;360072.0
3163;34;33;10;2023-03-07;63800.1
4917;48;76;10;2023-03-07;1407882.9
5043;39;45;12;2023-03-07;112902.75
6102;4;137;3;2023-03-07;9648.2
6667;30;133;5;2023-03-07;8990.8
7484;21;3;4;2023-03-07;36097.0
7638;1;82;1;2023-03-07;51634.0
7706;34;88;8;2023-03-07;386692.0
7728;37;97;4;2023-03-07;514273.0
7783;22;13;10;2023-03-07;77471.0
8376;2;92;14;2023-03-07;1181759.15
9070;44;71;11;2023-03-07;1431915.0
9113;4;33;15;2023-03-07;100737.0
9298;27;85;6;2023-03-07;219898.4
755;9;35;7;2023-03-08;73187.05
2035;43;145;12;2023-03-08;52198.0
2102;36;71;7;2023-03-08;865657.1
3679;5;4;1;2023-03-08;3212.9
4213;45;107;7;2023-03-08;10064.3
4895;23;98;13;2023-03-08;1031695.0
6178;47;98;15;2023-03-08;1190417.0
6448;16;58;15;2023-03-08;1632369.0
7018;44;64;15;2023-03-08;1588953.85
7343;25;21;7;2023-03-08;61142.0
7534;42;29;4;2023-03-08;146041.0
7610;28;23;5;2023-03-08;53098.35
8329;6;61;14;2023-03-08;392261.0
8991;9;2;5;2023-03-08;66491.45
9476;29;38;9;2023-03-08;238150.0
9639;43;118;11;2023-03-08;47466.0
9684;16;67;14;2023-03-08;1201047.0
225;41;106;14;2023-03-09;58318.6
795;26;141;8;2023-03-09;36341.3
855;3;140;11;2023-03-09;34480.0
1915;11;8;9;2023-03-09;44857.0
3312;21;83;12;2023-03-09;1536764.65
3358;13;61;10;2023-03-09;266176.7
3789;39;21;10;2023-03-09;82978.7
5153;32;13;8;2023-03-09;58878.15
5262;10;127;4;2023-03-09;6197.0
6007;26;6;11;2023-03-09;123520.9
6628;30;18;4;2023-03-09;100975.5
8110;47;55;11;2023-03-09;1209859.0
8986;1;146;8;2023-03-09;3968.0
9047;25;8;4;2023-03-09;18940.15
3120;36;52;8;2023-03-10;104151.35
4101;17;42;10;2023-03-10;56931.6
5490;3;25;9;2023-03-10;109138.0
5544;18;133;4;2023-03-10;7192.45
5635;20;141;11;2023-03-10;49970.0
5795;12;51;2;2023-03-10;128318.0
6436;37;107;6;2023-03-10;9080.0
6806;38;126;10;2023-03-10;25432.45
7269;5;6;4;2023-03-10;44916.95
7301;9;114;6;2023-03-10;4556.2
7461;34;102;5;2023-03-10;3952.0
7779;29;80;1;2023-03-10;129224.0
9935;38;4;11;2023-03-10;37201.0
881;36;106;10;2023-03-11;41656.55
1401;23;55;2;2023-03-11;208975.3
1698;26;9;14;2023-03-11;528083.15
1772;2;47;13;2023-03-11;79598.0
2045;2;63;4;2023-03-11;531839.45
2674;4;39;9;2023-03-11;253360.25
3400;44;20;1;2023-03-11;30833.0
4747;14;27;10;2023-03-11;165114.0
4822;26;50;14;2023-03-11;149970.8
5937;39;148;1;2023-03-11;4786.0
7320;1;119;8;2023-03-11;24744.65
7494;27;105;5;2023-03-11;1548.0
7566;21;51;15;2023-03-11;962385.0
8197;31;35;15;2023-03-11;156828.85
9531;22;65;1;2023-03-11;24280.1
9606;4;100;12;2023-03-11;1192442.85
2628;10;109;10;2023-03-12;6227.0
3692;14;138;3;2023-03-12;12549.0
5199;17;131;10;2023-03-12;9154.2
5361;37;130;13;2023-03-12;51179.35
6351;9;126;3;2023-03-12;8031.0
6497;11;137;5;2023-03-12;16927.0
6580;20;7;11;2023-03-12;214706.0
7168;45;80;1;2023-03-12;129224.0
8101;13;94;15;2023-03-12;611263.0
8603;13;119;4;2023-03-12;12371.85
9229;17;50;3;2023-03-12;32136.6
9273;40;56;10;2023-03-12;408393.6
1657;48;128;4;2023-03-13;18603.0
1887;18;101;7;2023-03-13;3244.0
1996;40;115;8;2023-03-13;6645.0
2463;26;131;11;2023-03-13;10599.0
3037;25;82;12;2023-03-13;619608.0
3985;14;146;2;2023-03-13;942.4
4287;34;50;2;2023-03-13;22552.0
5673;23;112;9;2023-03-13;18647.55
6614;17;63;6;2023-03-13;839746.0
7108;7;148;9;2023-03-13;43070.0
7354;30;22;8;2023-03-13;315623.0
7482;7;6;10;2023-03-13;112291.9
7633;48;122;1;2023-03-13;1322.0
9511;49;132;13;2023-03-13;20319.0
293;23;23;13;2023-03-14;138055.9
385;25;3;13;2023-03-14;111448.3
968;22;27;2;2023-03-14;33023.0
1830;46;51;4;2023-03-14;256636.0
2067;49;58;1;2023-03-14;108825.0
2269;1;59;4;2023-03-14;331231.75
2538;20;76;2;2023-03-14;296396.0
2753;33;78;5;2023-03-14;578367.6
3044;43;145;10;2023-03-14;43499.0
3111;16;2;11;2023-03-14;153980.0
4614;5;52;10;2023-03-14;137041.0
5912;42;136;15;2023-03-14;28121.9
6891;23;139;14;2023-03-14;19948.0
7525;25;57;9;2023-03-14;1015659.25
8904;36;37;3;2023-03-14;17292.85
9042;19;31;7;2023-03-14;57982.0
9970;47;116;1;2023-03-14;2576.0
676;11;4;5;2023-03-15;16909.0
793;17;6;3;2023-03-15;35461.0
2263;49;61;9;2023-03-15;239559.6
2448;36;59;6;2023-03-15;496847.15
4645;31;16;11;2023-03-15;330066.0
4968;49;80;14;2023-03-15;1809134.0
7806;38;141;9;2023-03-15;40884.2
8526;39;74;9;2023-03-15;779027.0
9126;11;54;4;2023-03-15;461832.05
599;10;122;9;2023-03-16;11902.0
947;48;24;15;2023-03-16;331058.85
2225;23;142;10;2023-03-16;8264.0
2673;15;139;7;2023-03-16;9475.3
3217;18;134;15;2023-03-16;67225.8
3292;33;132;3;2023-03-16;4689.0
3343;12;103;11;2023-03-16;18696.95
3438;23;105;4;2023-03-16;1176.1
3842;31;17;5;2023-03-16;70194.0
4906;27;24;7;2023-03-16;154493.75
5408;49;67;12;2023-03-16;977995.55
5839;24;135;11;2023-03-16;17185.5
6914;16;107;8;2023-03-16;11501.65
7541;49;89;12;2023-03-16;896930.15
8079;46;137;10;2023-03-16;32162.25
8207;40;137;9;2023-03-16;30469.0
8831;42;63;6;2023-03-16;839746.0
1361;11;28;15;2023-03-17;203184.1
2374;11;122;5;2023-03-17;6612.0
2866;45;13;12;2023-03-17;88316.75
4202;25;20;12;2023-03-17;370001.0
5366;37;80;3;2023-03-17;368288.4
5456;31;69;8;2023-03-17;344014.0
6872;5;136;10;2023-03-17;18748.25
7054;13;20;8;2023-03-17;234334.6
8642;15;28;15;2023-03-17;213878.0
340;24;130;4;2023-03-18;16576.0
392;47;120;1;2023-03-18;3124.0
1624;43;65;7;2023-03-18;178904.0
2076;39;34;10;2023-03-18;46716.25
7033;26;146;15;2023-03-18;7068.0
8314;16;48;11;2023-03-18;153995.0
8583;40;150;7;2023-03-18;11520.0
9320;43;47;1;2023-03-18;6123.0
9655;1;72;10;2023-03-18;946813.7
116;7;130;3;2023-03-19;11810.4
647;18;128;9;2023-03-19;39763.2
935;13;36;2;2023-03-19;42942.85
1163;21;66;9;2023-03-19;107487.75
1219;2;149;9;2023-03-19;9949.35
1651;47;67;12;2023-03-19;1029469.0
1906;47;100;12;2023-03-19;1255203.0
2135;14;115;10;2023-03-19;7890.7
2391;1;142;4;2023-03-19;3306.0
2498;17;47;4;2023-03-19;23267.4
4166;15;19;6;2023-03-19;98594.0
4442;23;109;7;2023-03-19;4141.05
5486;24;6;7;2023-03-19;82741.0
6638;21;77;2;2023-03-19;89409.0
7523;28;63;6;2023-03-19;839746.0
7797;41;36;12;2023-03-19;271217.0
8882;20;25;14;2023-03-19;161281.5
28;41;60;12;2023-03-20;1239762.35
31;41;91;13;2023-03-20;1665842.1
1876;27;107;3;2023-03-20;4540.0
3126;16;13;1;2023-03-20;7359.65
3196;35;20;3;2023-03-20;92500.0
3684;44;24;7;2023-03-20;154493.75
4154;24;58;13;2023-03-20;1414720.0
4401;3;67;13;2023-03-20;1115258.0
5784;4;128;1;2023-03-20;4418.45
6758;17;33;2;2023-03-20;13432.0
7173;46;17;2;2023-03-20;28078.0
8332;12;109;6;2023-03-20;3549.2
9233;2;71;8;2023-03-20;1041392.0
9602;49;26;1;2023-03-20;17283.0
9646;5;121;7;2023-03-20;24567.0
9686;2;11;11;2023-03-20;398551.0
9690;44;59;4;2023-03-20;348665.0
;;;0;2023-03-21;0.0
698;3;124;10;2023-03-22;37699.0
1745;5;2;14;2023-03-22;186175.3
3065;33;52;5;2023-03-22;68520.0
3999;3;148;8;2023-03-22;36369.8
4054;13;33;2;2023-03-22;13432.0
5723;18;63;6;2023-03-22;839746.0
6721;22;54;9;2023-03-22;1093813.0
7842;47;90;9;2023-03-22;676282.2
9363;47;2;11;2023-03-22;153980.0
633;21;117;5;2023-03-23;19489.25
1458;41;127;8;2023-03-23;12395.0
4266;39;136;7;2023-03-23;13123.3
4385;8;53;15;2023-03-23;805125.0
4574;29;28;14;2023-03-23;199620.0
5265;2;85;15;2023-03-23;578680.0
5588;45;70;13;2023-03-23;446621.0
5733;10;103;7;2023-03-23;11897.8
7895;15;55;13;2023-03-23;1429834.0
8805;30;48;5;2023-03-23;73682.0
9945;12;82;11;2023-03-23;567974.0
128;1;53;14;2023-03-24;751450.0
201;38;79;11;2023-03-24;727615.0
1713;41;25;15;2023-03-24;181897.0
2099;20;77;13;2023-03-24;552102.95
2168;23;19;2;2023-03-24;32865.0
3212;12;33;7;2023-03-24;44659.5
3715;49;10;1;2023-03-24;32033.0
3728;19;114;8;2023-03-24;6074.3
4430;24;138;7;2023-03-24;27816.95
5236;20;1;8;2023-03-24;251731.0
5664;1;23;6;2023-03-24;63718.4
7681;49;62;14;2023-03-24;1359552.6
8742;5;109;8;2023-03-24;4982.0
9296;28;85;6;2023-03-24;219898.4
9868;35;74;10;2023-03-24;865586.0
471;33;36;12;2023-03-25;271217.0
534;12;120;5;2023-03-25;15622.0
1898;48;125;1;2023-03-25;3402.0
2994;1;137;9;2023-03-25;28945.55
3394;27;116;2;2023-03-25;5151.0
3686;16;97;15;2023-03-25;1928524.7
4232;40;129;10;2023-03-25;31028.9
4882;8;5;13;2023-03-25;292312.15
6856;19;118;4;2023-03-25;17260.0
7006;13;127;10;2023-03-25;15494.0
7549;5;95;8;2023-03-25;530540.8
8010;39;19;12;2023-03-25;187328.6
8163;5;69;5;2023-03-25;215008.75
817;20;56;2;2023-03-26;85978.0
1653;37;36;3;2023-03-26;67804.0
2194;48;133;8;2023-03-26;15142.0
4321;18;49;11;2023-03-26;145907.0
5332;19;61;13;2023-03-26;364242.0
6785;35;117;5;2023-03-26;20515.0
8811;41;126;13;2023-03-26;34802.0
650;21;22;13;2023-03-27;487242.65
1366;13;85;9;2023-03-27;347208.0
2711;5;29;10;2023-03-27;346847.85
3182;42;123;9;2023-03-27;23744.3
3455;4;15;4;2023-03-27;111599.0
3787;35;77;13;2023-03-27;581161.0
4435;1;42;12;2023-03-27;68318.3
4764;45;48;9;2023-03-27;125995.65
9353;48;126;8;2023-03-27;21416.0
9494;25;103;1;2023-03-27;1699.55
9585;17;25;1;2023-03-27;11519.7
574;8;3;12;2023-03-28;102875.5
832;41;11;12;2023-03-28;434783.0
886;17;109;1;2023-03-28;591.85
1158;49;133;11;2023-03-28;19779.0
1688;31;53;1;2023-03-28;53675.0
2880;16;122;15;2023-03-28;18845.15
2968;13;81;1;2023-03-28;116040.6
3075;13;148;11;2023-03-28;52641.0
3351;3;33;12;2023-03-28;80589.0
4293;9;79;10;2023-03-28;661468.0
5217;31;101;14;2023-03-28;6163.6
5398;20;110;11;2023-03-28;26078.45
5692;9;47;13;2023-03-28;79598.0
6096;19;121;10;2023-03-28;36943.0
6723;28;131;8;2023-03-28;7709.0
7800;26;30;10;2023-03-28;306355.05
8589;36;141;8;2023-03-28;36341.3
9725;42;45;1;2023-03-28;9408.8
106;48;143;8;2023-03-29;35491.0
377;15;59;15;2023-03-29;1242117.4
1592;37;101;5;2023-03-29;2317.0
1964;21;3;10;2023-03-29;90242.0
3790;2;2;5;2023-03-29;69991.0
4798;8;50;9;2023-03-29;96409.8
5326;18;112;13;2023-03-29;28352.0
8367;8;44;3;2023-03-29;30799.95
8685;4;4;8;2023-03-29;27055.0
9589;5;71;1;2023-03-29;130174.0
1025;13;16;7;2023-03-30;199539.9
1404;30;148;15;2023-03-30;71783.0
1652;45;110;15;2023-03-30;37433.0
1693;35;61;13;2023-03-30;364242.0
3754;25;34;13;2023-03-30;60731.6
4661;18;46;3;2023-03-30;14203.45
6073;1;28;13;2023-03-30;176092.95
6293;44;50;13;2023-03-30;146588.0
6519;25;44;8;2023-03-30;82132.25
7334;15;30;11;2023-03-30;336990.65
8538;39;58;1;2023-03-30;103383.75
8940;17;120;2;2023-03-30;6249.0
9097;35;105;3;2023-03-30;929.0
774;45;33;3;2023-03-31;19139.65
1762;38;71;5;2023-03-31;618326.5
3085;26;23;4;2023-03-31;44715.0
3822;11;77;5;2023-03-31;212346.85
4588;4;150;7;2023-03-31;10944.0
4633;21;25;4;2023-03-31;48506.0
4994;38;131;7;2023-03-31;6745.0
5804;1;64;4;2023-03-31;423720.9
6968;44;118;1;2023-03-31;4099.25
7519;18;27;5;2023-03-31;82557.0
7769;46;39;15;2023-03-31;444492.0
8515;6;14;1;2023-03-31;34020.45
8656;30;5;8;2023-03-31;189352.0
9766;8;59;9;2023-03-31;745270.25
9987;37;93;6;2023-03-31;602862.0
306;12;70;6;2023-04-01;206133.0
472;26;56;7;2023-04-01;285874.95
631;43;15;2;2023-04-01;55800.0
2619;10;135;5;2023-04-01;8223.0
3041;33;21;14;2023-04-01;116169.8
4874;6;5;1;2023-04-01;23669.0
4969;24;125;5;2023-04-01;17010.0
5026;3;113;4;2023-04-01;16701.0
6715;7;60;8;2023-04-01;870009.0
6811;12;13;11;2023-04-01;85218.0
6905;17;106;12;2023-04-01;49987.1
9119;32;132;3;2023-04-01;4689.0
9151;49;41;5;2023-04-01;53000.0
9228;47;15;7;2023-04-01;195298.0
9581;25;2;15;2023-04-01;199473.4
9782;48;79;6;2023-04-01;377036.95
23;7;132;15;2023-04-02;23445.0
1325;48;45;10;2023-04-02;99037.0
1349;30;137;5;2023-04-02;16080.65
1415;41;121;4;2023-04-02;14777.0
2849;29;17;11;2023-04-02;154427.0
3215;43;16;6;2023-04-02;171034.2
3955;47;89;11;2023-04-02;865459.0
5257;12;96;12;2023-04-02;805077.5
6285;42;31;12;2023-04-02;99397.0
7079;26;29;11;2023-04-02;381533.3
7793;35;65;2;2023-04-02;51115.0
8395;31;56;1;2023-04-02;40839.55
83;17;123;5;2023-04-03;13190.75
1520;30;45;4;2023-04-03;37634.25
3806;14;54;14;2023-04-03;1616412.65
4725;42;61;2;2023-04-03;56037.0
5096;43;123;7;2023-04-03;18467.05
5860;16;44;3;2023-04-03;32421.0
6042;30;113;13;2023-04-03;57134.0
6214;11;115;9;2023-04-03;7475.0
6510;2;135;12;2023-04-03;18747.3
6783;36;63;10;2023-04-03;1399577.0
6938;46;11;14;2023-04-03;507247.0
7231;26;132;2;2023-04-03;2969.7
7237;7;121;13;2023-04-03;45624.7
7729;12;84;4;2023-04-03;173696.0
9343;31;49;14;2023-04-03;176415.0
1468;31;69;15;2023-04-04;678975.0
2822;48;133;1;2023-04-04;1893.0
3011;12;58;3;2023-04-04;310150.3
3835;41;13;15;2023-04-04;116206.0
4204;4;143;5;2023-04-04;21072.9
4326;2;126;8;2023-04-04;21416.0
5054;33;74;14;2023-04-04;1151229.0
5514;45;33;5;2023-04-04;31900.05
6908;31;72;3;2023-04-04;298994.0
7451;28;45;2;2023-04-04;18816.65
8724;43;94;4;2023-04-04;154852.85
1597;39;115;2;2023-04-05;1577.95
4040;37;72;13;2023-04-05;1230858.0
5355;36;14;5;2023-04-05;179055.0
7438;7;14;14;2023-04-05;476287.25
7723;39;17;15;2023-04-05;200052.9
8276;41;48;10;2023-04-05;147364.0
9062;37;136;11;2023-04-05;20622.6
9158;4;22;2;2023-04-05;74960.7
9381;7;7;1;2023-04-05;19519.0
907;39;66;2;2023-04-06;23885.85
1813;5;124;12;2023-04-06;45239.0
2423;14;22;13;2023-04-06;512887.0
3132;41;133;15;2023-04-06;28391.0
3367;39;61;2;2023-04-06;56037.0
3457;24;50;3;2023-04-06;32136.6
4869;27;143;6;2023-04-06;26619.0
4977;15;100;15;2023-04-06;1569004.0
5898;49;21;3;2023-04-06;26204.0
5942;15;121;11;2023-04-06;40637.0
6198;5;73;10;2023-04-06;1360019.05
6864;3;29;3;2023-04-06;104054.45
7737;25;144;6;2023-04-06;12620.75
7907;5;1;9;2023-04-06;298103.0
1002;45;78;5;2023-04-07;608808.0
1723;39;63;14;2023-04-07;1861436.65
1793;42;149;3;2023-04-07;3491.0
2254;10;54;7;2023-04-07;808206.8
2420;16;7;7;2023-04-07;136631.0
3608;3;26;9;2023-04-07;155549.0
3619;42;78;4;2023-04-07;487046.0
4367;5;31;1;2023-04-07;7868.85
5534;16;139;7;2023-04-07;9974.0
5687;13;107;7;2023-04-07;10594.0
6829;39;108;6;2023-04-07;20073.0
9326;18;5;14;2023-04-07;331366.0
9592;38;69;7;2023-04-07;301012.25
1441;11;16;4;2023-04-08;120024.0
2735;40;39;3;2023-04-08;88898.0
3271;32;105;6;2023-04-08;1857.0
4184;44;125;5;2023-04-08;16159.5
4341;29;141;8;2023-04-08;36341.3
5670;28;26;9;2023-04-08;147771.55
6323;46;89;14;2023-04-08;1046418.35
8139;26;80;5;2023-04-08;613813.05
9041;8;48;8;2023-04-08;117891.0
9416;7;83;11;2023-04-08;1408700.85
746;8;118;10;2023-04-09;40993.45
1005;30;57;14;2023-04-09;1579914.6
2248;47;10;6;2023-04-09;182588.1
2413;31;134;1;2023-04-09;4482.1
3139;41;18;5;2023-04-09;126218.9
3224;32;31;5;2023-04-09;39345.2
3526;44;54;5;2023-04-09;577290.3
4003;13;29;12;2023-04-09;438124.0
4535;6;67;8;2023-04-09;686312.0
4623;13;52;13;2023-04-09;178153.0
4654;21;96;10;2023-04-09;706208.0
4942;21;80;12;2023-04-09;1550686.0
